db1,db2,fid.mid,db2.id,name1,name2,confidence
fiw,webface,F0254.1,0004937,jamie foxx,Jamie Foxx,1
fiw,webface,F0254.1,1785209,jamie foxx,Jamie Fox,0.9473684210526315
fiw,webface,F0260.3,0181787,seth gabel,Seth Gabel,1
fiw,webface,F0262.1,0300712,jim gaffigan,Jim Gaffigan,1
fiw,webface,F0263.1,0302108,zach galifianakis,Zach Galifianakis,1
fiw,webface,F0267.1,1940449,andrew garfield,Andrew Garfield,1
fiw,webface,F0269.4,0000121,phoebe gates,Phoebe Cates,0.9166666666666666
fiw,webface,F0271.1,0879085,tyrese gibson,Tyrese Gibson,1
fiw,webface,F0273.1,1544217,cam gigandet,Cam Gigandet,1
fiw,webface,F0277.1,1411125,selena gomez,Selena Gomez,1
fiw,webface,F0282.8,2765193,kate gosselin,Kate Gosselin,1
fiw,webface,F0284.1,3812858,ariana grande,Ariana Grande,1
fiw,webface,F0289.1,0342970,dave grohl,Dave Grohl,1
fiw,webface,F0290.2,0336701,mammie gummer,Mamie Gummer,0.96
fiw,webface,F0290.3,3501146,grace gummer,Grace Gummer,1
fiw,webface,F0295.1,0350454,maggie gyllenhaal,Maggie Gyllenhaal,1
fiw,webface,F0297.1,1063517,kathryn hahn,Kathryn Hahn,1
fiw,webface,F0299.1,0000434,mark hamill,Mark Hamill,1
fiw,webface,F0300.3,0357742,ashley hamilton,Ashley Hamilton,1
fiw,webface,F0307.2,0002127,mariska hargitay,Mariska Hargitay,1
fiw,webface,F0311.4,0000439,neil harris,Neil Patrick Harris,0.94
fiw,webface,F0312.1,0366389,kevin hart,Kevin Hart,1
fiw,webface,F0316.1,0004266,anne hathaway,Anne Hathaway,1
fiw,webface,F0322.1,2955013,liam hemsworth,Liam Hemsworth,1
fiw,webface,F0322.2,1165110,chris hemsworth,Chris Hemsworth,1
fiw,webface,F0327.2,0724187,kathy hilton,Kathy Hilton,1
fiw,webface,F0327.4,0385293,nicky hilton,Nicky Hilton,1
fiw,webface,F0335.1,0396558,nicholas hoult,Nicholas Hoult,1
fiw,webface,F0336.1,0001365,whitney houston,Whitney Houston,1
fiw,webface,F0337.7,0397194,sheryl howard,Cheryl Howard,0.9230769230769231
fiw,webface,F0338.2,0397171,bryce howard,Bryce Dallas Howard,0.94
fiw,webface,F0338.3,0397194,cheryl howard,Cheryl Howard,1
fiw,webface,F0339.1,0005024,terrence howard,Terrence Howard,1
fiw,webface,F0340.1,1227814,vanessa hudgens,Vanessa Hudgens,1
fiw,webface,F0341.3,0005029,oliver hudson,Oliver Hudson,1
fiw,webface,F0347.1,1242688,josh hutcherson,Josh Hutcherson,1
fiw,webface,F0352.1,0000460,jeremy irons,Jeremy Irons,1
fiw,webface,F0352.2,1796057,max irons,Max Irons,1
fiw,webface,F0353.1,0410455,steve irwin,Steve Irwin,1
fiw,webface,F0353.4,1134702,bindi irwin,Bindi Irwin,1
fiw,webface,F0354.1,0413168,hugh jackman,Hugh Jackman,1
fiw,webface,F0357.5,2837493,rob kardashian kardashian,Rob Kardashian,0.94
fiw,webface,F0357.7,1966407,kourtney kardashian kardashian,Kourtney Kardashian,0.94
fiw,webface,F0359.1,0421822,ken jeong,Ken Jeong,1
fiw,webface,F0360.1,0004739,lauralee bell,Lauralee Bell,1
fiw,webface,F0361.1,0422710,penn jillette,Penn Jillette,1
fiw,webface,F0363.1,0423418,steve jobs,Steve Jobs,1
fiw,webface,F0365.1,0424060,scarlett johansson,Scarlett Johansson,1
fiw,webface,F0368.1,0424848,dakota johnson,Dakota Johnson,1
fiw,webface,F0368.2,0000467,don johnson,Don Johnson,1
fiw,webface,F0371.2,0001400,michelle johnson,Michelle Johnson,1
fiw,webface,F0374.1,2679917,nick jonas,Nick Jonas,1
fiw,webface,F0374.2,2650334,kevin jonas,Kevin Jonas,1
fiw,webface,F0374.3,2679438,joe jonas,Joe Jonas,1
fiw,webface,F0377.1,0429069,rashida jones,Rashida Jones,1
fiw,webface,F0378.1,0430107,michael jordan,Michael B. Jordan,0.94
fiw,webface,F0378.2,2028579,james jordan,James Jordan,1
fiw,webface,F0379.1,1842439,victoria justice,Victoria Justice,1
fiw,webface,F0385.1,0000473,diane keaton,Diane Keaton,1
fiw,webface,F0389.1,0447695,anna kendrick,Anna Kendrick,1
fiw,webface,F0390.10,0005086,kathleen kennedy,Kathleen Kennedy,1
fiw,webface,F0391.1,0444786,tom kenny,Tom Kenny,1
fiw,webface,F0399.1,0454809,jaime king,Jaime King,1
fiw,webface,F0411.1,1024677,john krasinski krasinski,John Krasinski,0.94
fiw,webface,F0412.2,2368789,zoe kravitz,Zoë Kravitz,0.9090909090909091
fiw,webface,F0422.10,0005127,greg lauren,Greg Lauren,1
fiw,webface,F0423.1,2225369,jennifer lawrence,Jennifer Lawrence,1
fiw,webface,F0425.1,0000045,bruce lee lee,Bruce Lee,0.94
fiw,webface,F0427.1,0454042,kimora simmons,Kimora Lee Simmons,0.94
fiw,webface,F0430.4,0005141,sean lennon,Sean Lennon,1
fiw,webface,F0432.1,1747013,adam levine levine,Adam Levine,0.94
fiw,webface,F0432.2,0505949,sam levine,Samm Levine,0.9523809523809523
fiw,webface,F0433.1,1101910,chuck liddell,Chuck Liddell,1
fiw,webface,F0434.1,1431940,evangeline lilly,Evangeline Lilly,1
fiw,webface,F0440.1,0519043,justin long long,Justin Long,0.94
fiw,webface,F0441.3,1296984,ann lopez,Ann Serrano Lopez,0.94
fiw,webface,F0444.1,1416215,demi lovato lovato,Demi Lovato,0.94
fiw,webface,F0447.1,0524197,josh lucas,Josh Lucas,1
fiw,webface,F0447.2,1140300,jessica lucas,Jessica Lucas,1
fiw,webface,F0449.1,0001488,kelly lynch,Kelly Lynch,1
fiw,webface,F0450.1,3515425,ross lynch,Ross Lynch,1
fiw,webface,F0454.1,0534975,holly madison,Holly Madison,1
fiw,webface,F0456.1,0001497,tobey maguire,Tobey Maguire,1
fiw,webface,F0457.1,4098557,zayn malik,Zayn Malik,1
fiw,webface,F0460.4,1621659,peyton manning,Peyton Manning,1
fiw,webface,F0464.1,1913734,rooney mara,Rooney Mara,1
fiw,webface,F0464.3,0544718,kate mara,Kate Mara,1
fiw,webface,F0465.1,1404824,laura marano,Laura Marano,1
fiw,webface,F0465.2,1404825,vanessa marano,Vanessa Marano,1
fiw,webface,F0472.3,1112874,chris martin,Chris Martin,1
fiw,webface,F0473.2,0005194,danny masterson,Danny Masterson,1
fiw,webface,F0473.3,1315153,alanna masterson,Alanna Masterson,1
fiw,webface,F0476.1,1046097,rachel mcadams,Rachel McAdams,1
fiw,webface,F0482.1,1390614,jennette mccurdy,Jennette McCurdy,1
fiw,webface,F0484.2,2588606,steve mcqueen,Steve McQueen,1
fiw,webface,F0484.7,1997596,steven mcqueen,Steven R. McQueen,0.94
fiw,webface,F0484.7,2588606,steven mcqueen,Steve McQueen,0.9629629629629629
fiw,webface,F0491.1,1024878,seth meyers,Seth Meyers,1
fiw,webface,F0491.3,0583570,josh meyers,Josh Meyers,1
fiw,webface,F0492.1,1404488,aj michalka,AJ Michalka,1
fiw,webface,F0492.2,1425528,aly michalka,Aly Michalka,1
fiw,webface,F0493.1,0584951,lea michele,Lea Michele,1
fiw,webface,F0496.1,0586568,mads mikkelsen,Mads Mikkelsen,1
fiw,webface,F0499.1,1092227,siena miller,Sienna Miller,0.96
fiw,webface,F0500.1,0001541,kylie minogue,Kylie Minogue,1
fiw,webface,F0504.2,2147284,heidi montag,Heidi Montag,1
fiw,webface,F0507.1,1719342,cory monteith,Cory Monteith,1
fiw,webface,F0514.3,0005254,taj mowry,Tahj Mowry,0.9473684210526315
fiw,webface,F0517.1,2470538,noah munck,Noah Munck,1
fiw,webface,F0519.5,0615025,james murray,James Murray,1
fiw,webface,F0519.5,1444665,james murray,Jaime Murray,0.9166666666666666
fiw,webface,F0520.1,0000195,bill murray,Bill Murray,1
fiw,webface,F0520.3,0615063,joel murray,Joel Murray,1
fiw,webface,F0525.3,2783114,daniel richardson,Dan Richardson,0.9032258064516129
fiw,webface,F0525.4,0001670,natasha richardson,Natasha Richardson,1
fiw,webface,F0527.3,0625699,rick nelson,Ricky Nelson,0.9565217391304348
fiw,webface,F0530.2,1799783,nina garcia,Nina Garcia,1
fiw,webface,F0533.1,0001569,chuck norris,Chuck Norris,1
fiw,webface,F0535.1,2143282,lupita nyong'o,Lupita Nyong'o,1
fiw,webface,F0536.1,1533927,alex o'loughlin,Alex O'Loughlin,1
fiw,webface,F0539.1,1682433,barack  obama,Barack Obama,0.96
fiw,webface,F0539.2,2349292,michelle obama,Michelle Obama,1
fiw,webface,F0541.2,0644897,sandra oh,Sandra Oh,1
fiw,webface,F0549.1,0652089,emily osment,Emily Osment,1
fiw,webface,F0549.2,0005286,haley osment,Haley Joel Osment,0.94
fiw,webface,F0553.1,0655585,jared padalecki,Jared Padalecki,1
fiw,webface,F0553.2,1298809,genevieve padalecki,Genevieve Padalecki,1
fiw,webface,F0554.1,3240202,olivia palermo,Olivia Palermo,1
fiw,webface,F0555.1,3126606,sarah palin palin,Sarah Palin,0.94
fiw,webface,F0555.5,3127187,bristol palin,Bristol Palin,1
fiw,webface,F0556.1,1954240,teresa palmer,Teresa Palmer,1
fiw,webface,F0558.2,0001593,anna paquin,Anna Paquin,1
fiw,webface,F0561.1,1433588,jim parsons parsons,Jim Parsons,0.94
fiw,webface,F0565.1,1701077,danica patrick,Danica Patrick,1
fiw,webface,F0568.1,3798384,liam payne,Liam Payne,1
fiw,webface,F0583.1,0688132,amy poehler,Amy Poehler,1
fiw,webface,F0587.2,2574248,whitney port,Whitney Port,1
fiw,webface,F0588.1,0000204,natalie portman,Natalie Portman,1
fiw,webface,F0592.1,0695435,chris pratt,Chris Pratt,1
fiw,webface,F0606.1,0000598,dennis quaid,Dennis Quaid,1
fiw,webface,F0606.4,0001642,randy quaid,Randy Quaid,1
fiw,webface,F0608.1,0656211,jimmy page,Jimmy Page,1
fiw,webface,F0615.1,1717152,jackson rathbone,Jackson Rathbone,1
fiw,webface,F0616.1,0713378,usher raymond,Usher Raymond,1
fiw,webface,F0618.1,1519666,eddie redmayne,Eddie Redmayne,1
fiw,webface,F0628.1,1421588,nicole richie,Nicole Richie,1
fiw,webface,F0629.1,0000614,alan rickman,Alan Rickman,1
fiw,webface,F0631.1,0729369,naya rivera,Naya Rivera,1
fiw,webface,F0632.2,0729557,melissa rivers,Melissa Rivers,1
fiw,webface,F0634.1,0000210,julia roberts,Julia Roberts,1
fiw,webface,F0634.6,0731075,emma roberts,Emma Roberts,1
fiw,webface,F0634.8,0000616,eric roberts,Eric Roberts,1
fiw,webface,F0639.5,2286416,james rogers,James Preston Rogers,0.94
fiw,webface,F0639.7,1844052,john rogers,John Rogers,1
fiw,webface,F0646.5,1963091,evan ross,Evan Ross,1
fiw,webface,F0649.1,0007210,saul rubinek,Saul Rubinek,1
fiw,webface,F0651.1,0748620,paul rudd,Paul Rudd,1
fiw,webface,F0653.1,0749263,mark ruffalo,Mark Ruffalo,1
fiw,webface,F0654.1,1008015,bas rutten,Bas Rutten,1
fiw,webface,F0674.2,1367997,jessica seinfeld,Jessica Seinfeld,1
fiw,webface,F0676.1,1086543,amanda seyfried,Amanda Seyfried,1
fiw,webface,F0677.1,0940362,shailene woodley,Shailene Woodley,1
fiw,webface,F0680.1,0790688,michael sheen,Michael Sheen,1
fiw,webface,F0681.1,0791968,mark sheppard,Mark Sheppard,1
fiw,webface,F0684.1,0799807,joseph simmons,Joseph Simmons,1
fiw,webface,F0685.2,1249883,ashlee simpson,Ashlee Simpson,1
fiw,webface,F0689.1,0002907,alexander skarsgard,Alexander Skarsgård,0.9473684210526315
fiw,webface,F0692.1,0000646,jaclyn smith,Jaclyn Smith,1
fiw,webface,F0692.4,4359869,anthony smith,Anthony Alexander Smith,0.94
fiw,webface,F0694.1,1741002,matt smith,Matt Smith,1
fiw,webface,F0696.5,2405238,willow smith,Willow Smith,1
fiw,webface,F0696.6,1535523,jadan smith,Jaden Smith,0.9090909090909091
fiw,webface,F0697.1,1130627,cobie smulders smulders,Cobie Smulders,0.94
fiw,webface,F0699.5,1086604,jamie lynn spears spears,Jamie Lynn Spears,0.94
fiw,webface,F0701.1,0001760,tori spelling,Tori Spelling,1
fiw,webface,F0702.6,2610960,sarah spencer,Sarah E. Spencer,0.94
fiw,webface,F0705.1,0819851,dylan sprouse,Dylan Sprouse,1
fiw,webface,F0705.2,0819850,cole sprouse,Cole Sprouse,1
fiw,webface,F0709.2,0569962,gavin rossdale rossdale,Gavin Rossdale,0.94
fiw,webface,F0711.1,2794962,hailee steinfeld,Hailee Steinfeld,1
fiw,webface,F0713.1,1559927,booboo stewart,Booboo Stewart,1
fiw,webface,F0713.2,1640384,fivel stewart,Fivel Stewart,1
fiw,webface,F0715.1,0829576,kristen stewart,Kristen Stewart,1
fiw,webface,F0717.4,0005464,alana stewart,Alana Stewart,1
fiw,webface,F0718.1,0001774,ben stiller stiller,Ben Stiller,0.94
fiw,webface,F0719.1,1297015,emma stone,Emma Stone,1
fiw,webface,F0720.1,1351987,alyson stoner stoner,Alyson Stoner,0.94
fiw,webface,F0722.1,4089170,harry styles,Harry Styles,1
fiw,webface,F0723.1,0837177,jason sudeikis sudeikis,Jason Sudeikis,0.94
fiw,webface,F0726.1,2357847,taylor swift swift,Taylor Swift,0.94
fiw,webface,F0729.1,0001787,jeffrey tambor,Jeffrey Tambor,1
fiw,webface,F0730.1,1475594,channing tatum tatum,Channing Tatum,0.94
fiw,webface,F0730.4,1564087,jenna de wan tatum,Jenna Dewan Tatum,0.96
fiw,webface,F0733.1,0855039,david tennant tennant,David Tennant,0.94
fiw,webface,F0737.1,1479027,robin thicke,Robin Thicke,1
fiw,webface,F0737.2,0005484,alan thicke,Alan Thicke,1
fiw,webface,F0739.1,2254074,bella thorne,Bella Thorne,1
fiw,webface,F0743.1,0864308,ashley tisdale tisdale,Ashley Tisdale,0.94
fiw,webface,F0752.3,1477533,ivanka trump,Ivanka Trump,1
fiw,webface,F0754.1,0878908,steven tyler,Steve Tyler,0.9565217391304348
fiw,webface,F0770.4,0906031,natasha wagner,Natasha Gregson Wagner,0.94
fiw,webface,F0776.1,0910278,julie walters,Julie Walters,1
fiw,webface,F0780.1,0913488,kerry washington,Kerry Washington,1
fiw,webface,F0785.1,0005541,marlon wayans,Marlon Wayans,1
fiw,webface,F0785.2,0915465,shawn wayans,Shawn Wayans,1
fiw,webface,F0785.3,0915462,kim wayans,Kim Wayans,1
fiw,webface,F0785.5,0001834,damon wayans,Damon Wayans,1
fiw,webface,F0788.1,2088161,pete wentz wentz,Pete Wentz,0.94
fiw,webface,F0796.1,0004539,vanessa williams,Vanessa Williams,1
fiw,webface,F0798.3,0932454,rumer willis,Rumer Willis,1
fiw,webface,F0799.3,0005561,luke wilson,Luke Wilson,1
fiw,webface,F0799.4,0932992,andrew wilson,Andrew Wilson,1
fiw,webface,F0800.1,0933988,rainn wilson wilson,Rainn Wilson,0.94
fiw,webface,F0801.3,2313103,rebel wilson,Rebel Wilson,1
fiw,webface,F0803.1,1561881,amy winehouse,Amy Winehouse,1
fiw,webface,F0824.1,0515116,blake lively,Blake Lively,1
fiw,webface,F0826.4,4129745,allison williams,Allison Williams,1
fiw,webface,F0827.1,0000192,alyssa milano,Alyssa Milano,1
fiw,webface,F0828.1,0001061,holly combs,Holly Marie Combs,0.94
fiw,webface,F0830.1,1933128,bailee madison,Bailee Madison,1
fiw,webface,F0842.1,0202970,larry david,Larry David,1
fiw,webface,F0845.1,0331516,ryan gosling,Ryan Gosling,1
fiw,webface,F0846.1,1055413,michael fassbender,Michael Fassbender,1
fiw,webface,F0855.1,0177896,bradley cooper,Bradley Cooper,1
fiw,webface,F0863.1,1091782,ye liu,Ye Liu,1
fiw,webface,F0873.1,0000552,eddie murphy,Eddie Murphy,1
fiw,webface,F0873.2,1939221,christian murphy,Christina Murphy,0.9375
fiw,webface,F0873.7,0614249,eric murphy,Erin Murphy,0.9090909090909091
fiw,webface,F0873.11,0614165,lillian murphy,Cillian Murphy,0.9285714285714286
fiw,webface,F0874.1,0424216,johnny knoxville,Johnny Knoxville,1
fiw,webface,F0879.1,0121026,candace cameron_bure,Candace Cameron Bure,0.96
fiw,webface,F0880.1,0842332,jodie sweetin,Jodie Sweetin,1
fiw,webface,F0881.1,0756114,bob saget,Bob Saget,1
fiw,webface,F0884.1,0001468,david letterman,David Letterman,1
fiw,webface,F0887.2,0232198,camille grammer,Camille Grammer,1
fiw,webface,F0887.9,0334561,spencer grammer,Spencer Grammer,1
fiw,webface,F0888.1,0521753,lori loughlin,Lori Loughlin,1
fiw,webface,F0892.1,0193041,ann curry,Ann Curry,1
fiw,webface,F0895.1,0261595,charles esten,Charles Esten,1
fiw,webface,F0896.1,0005126,matt lauer,Matt Lauer,1
fiw,webface,F0911.1,0001716,tony scott,Tony Scott,1
fiw,webface,F0914.1,0000965,danny boyle,Danny Boyle,1
fiw,webface,F0915.1,0748973,maya rudolph,Maya Rudolph,1
fiw,webface,F0916.1,0001710,david schwimmer,David Schwimmer,1
fiw,webface,F0920.2,0000368,laura dern,Laura Dern,1
fiw,webface,F0921.1,1157358,michelle monaghan,Michelle Monaghan,1
fiw,webface,F0922.1,0122407,mark burnett,Mark Burnett,1
fiw,webface,F0923.1,0000510,andie macdowell,Andie MacDowell,1
fiw,webface,F0924.1,2466261,rachel zoe,Rachel Zoe,1
fiw,webface,F0938.4,1799783,nina garcia,Nina Garcia,1
fiw,webface,F0940.1,0175262,billy connolly,Billy Connolly,1
fiw,webface,F0940.5,2066902,cara connolly,Kara Connolly,0.9230769230769231
fiw,webface,F0941.1,0257821,bill engvall,Bill Engvall,1
fiw,webface,F0942.1,0374865,simon helberg,Simon Helberg,1
fiw,webface,F0943.1,0001459,denis leary,Denis Leary,1
fiw,webface,F0952.1,0085312,jack black black,Jack Black,0.94
fiw,webface,F0953.1,2106637,aziz ansari,Aziz Ansari,1
fiw,webface,F0953.4,2106637,aniz ansari,Aziz Ansari,0.9090909090909091
fiw,webface,F0958.1,0799777,jk simmons,J.K. Simmons,0.96
fiw,webface,F0960.1,0000362,danny devito,Danny DeVito,1
fiw,webface,F0961.1,0605079,tracy morgan,Tracy Morgan,1
fiw,webface,F0962.2,0568390,rob mcelhenney,Rob McElhenney,1
fiw,webface,F0964.1,0578080,selton mello,Selton Mello,1
fiw,webface,F0975.1,0000651,sissy spacek spacek,Sissy Spacek,0.94
fiw,webface,F0977.1,0000198,gary oldman oldman,Gary Oldman,0.94
fiw,webface,F0989.4,0697604,prince albert ii monaco,Prince Albert of Monaco,0.94
fiw,webface,F0989.7,0697604,prince rainier monaco,Prince Albert of Monaco,0.94
fiw,webface,F0989.9,0697604,prince pierre monaco,Prince Albert of Monaco,0.94
fiw,webface,F0993.2,0252961,idris elba,Idris Elba,1
fiw,webface,F0995.7,0413765,la toya jackson,La Toya Jackson,1
fiw,webface,F0995.10,0413832,marlon jackson,Marlon Jackson,1
fiw,webface,F0995.11,1193098,randy jackson,Randy Jackson,1
fiw,webface,F0995.12,0001390,janet jackson,Janet Jackson,1
fiw,webface,F0995.15,0413659,jermaine jackson,Jermaine Jackson,1
fiw,webface,F1000.7,0210584,drena de_niro,Drena De Niro,0.96
fiw,webface,F1003.1,0646871,jamie oliver,Jamie Oliver,1
fiw,webface,F1007.1,0361306,taylor hanson,Taylor Hanson,1
fiw,webface,F1018.2,0670340,rodney peete,Rodney Peete,1
fiw,webface,F1018.5,0670340,rodney peete,Rodney Peete,1
